The 3 Amigos, 10247 Jasper Avenue, Monday, Margarita $5.99 / Mucho Guacamole $6.99 *All specials available after 2pm.
The Cheesecake Cafe, 17011 100 Avenue, Everyday, Glasses of Wine $5 / Cocktails $5 / Pints of Craft Beer $5 / Half Price Tapas (Daily 3pm to 6pm)
The Cheesecake Cafe, 17011 100 Avenue, Tuesday, 2 can dine for $30 (includes 2 tapas one entree per person and a shared dessert)
The Cheesecake Cafe, 17011 100 Avenue, Wednesday, Half Price Wine Bottles / Half Price Tapas (food feature available 3pm to close)
The Cheesecake Cafe, 17011 100 Avenue, Thursday, 2 can dine for $30 (includes 2 tapas one entree per person and a shared dessert)
The Cheesecake Cafe, 17011 100 Avenue, Friday, Extended Happy Hour (until 8pm)

Chianti Cafe, 10501 82 Avenue (Old Strathcona) or 13712 40 Street (Clareview), Monday + Tuesday, House Red & White Wine Starter Caesar Salad & Chocolate Mousse on Special /Any Signature Pasta Dish $9.99 (All Day Both Locations)
Chianti Cafe, 10501 82 Avenue (Old Strathcona) or 13712 40 Street (Clareview), Wednesday + Thursday, Half Price Selected Bottles of Wine / Pint of Big Rock $5 (Clareview Only)

Chili’s Texas Grill, 6143 Currents Drive or 10333 34 Avenue or 17020 100 Avenue or 9315 137 Avenue or 34 Street & 153 Avenue or EIA, Weekdays, Molson Canadian or Coors Light (16 oz.) $5 / Molson Canadian or Coors Light (14 oz.) $4 / House Red or White Wine by the Glass $6 / Classic Frozen or Rocks Margarita $5 / High Balls $5 / Southwestern Eggrolls Bottomless Tostada Chips & Salsa or Crispy Onion Rings $5 (Monday to Friday 3pm to 6pm)
Chili’s Texas Grill, 6143 Currents Drive or 10333 34 Avenue or 17020 100 Avenue or 9315 137 Avenue or 34 Street & 153 Avenue or EIA, Saturday + Sunday, Traditional Caesar $5 / Texas Bellini $5 (All Day)
Chili’s Texas Grill, 6143 Currents Drive or 10333 34 Avenue or 17020 100 Avenue or 9315 137 Avenue or 34 Street & 153 Avenue or EIA, Weekdays, Bottomless Soup & Salad $11 (11am to 4pm)
Chili’s Texas Grill, 6143 Currents Drive or 10333 34 Avenue or 17020 100 Avenue or 9315 137 Avenue or 34 Street & 153 Avenue or EIA, Everyday, Dinner for 2 (choose an appetizer and two entrees from a set menu; beverages not included) $30 or $35

Chop Steakhouse & Bar, 10235 101 Street or 10111 Ellerslie Road or 17635 Stony Plain Road, Everyday, Montalto Pinot Grigio or Cabernet Sauvignon (6 oz.) Local Craft Beer (16 oz.) or Italian Lemonade (1.25 oz.) $5 / Select Small Plates – 1 for $6 3 for $17 or 5 for $28 (Lounge Only; Daily 3pm to 6pm)
Chop Steakhouse & Bar, 10235 101 Street or 10111 Ellerslie Road or 17635 Stony Plain Road, Everyday, Italian Lemonade (1.25 oz.) Steakhouse Pickleback (1 oz.) or Coors Banquet Stubby (355 ml) $5 / Select Small Plates – 1 for $6 3 for $17 or 5 for $28 (Lounge Only; Daily 9pm to close)
Chop Steakhouse & Bar, 10235 101 Street or 10111 Ellerslie Road or 17635 Stony Plain Road, Monday, Half Price Glasses of Wine (6 oz.)
Chop Steakhouse & Bar, 10235 101 Street or 10111 Ellerslie Road or 17635 Stony Plain Road, Tuesday, Cider on Tap (12 oz.) $7 / Local Craft Beer (16 oz.) $6
Chop Steakhouse & Bar, 10235 101 Street or 10111 Ellerslie Road or 17635 Stony Plain Road, Wednesday, Moscow Mule (2 oz.) $9
Chop Steakhouse & Bar, 10235 101 Street or 10111 Ellerslie Road or 17635 Stony Plain Road, Thursday, Pina Colada (1 oz.) $7 / Old Fashioned (2 oz.) $10
Chop Steakhouse & Bar, 10235 101 Street or 10111 Ellerslie Road or 17635 Stony Plain Road, Friday, White Greyhound (2 oz.) $10
Chop Steakhouse & Bar, 10235 101 Street or 10111 Ellerslie Road or 17635 Stony Plain Road, Saturday, Craft Gin and Tonic (2 oz.) $10
Chop Steakhouse & Bar, 10235 101 Street or 10111 Ellerslie Road or 17635 Stony Plain Road, Sunday, Local Craft Beer (16 oz.) $6 / Cider on Tap (20 oz.) $7

The Common, 9910 109 Street, Weekdays, Domestic Pints & Wine by the Glass $2 off / Domestic Bottles & Cans $1 off / Well Hi-Balls $1 off / Truffle Popcorn $4 / Tandoori Fries $4 / Hot & Sour Fritto Misto $8 / Crab Salad Dip $11 (Monday to Friday 3pm to 6pm)
The Common, 9910 109 Street, Monday, Chicken & Waffles $12 (4pm to close)
The Common, 9910 109 Street, Tuesday, House Cocktails $2 off
The Common, 9910 109 Street, Wednesday, Half Price Wine and House Prosecco Bottles
The Common, 9910 109 Street, Thursday, Domestic Draught Pours (14 oz.) $5
The Common, 9910 109 Street, Friday, Yellowhead Sleeves Cans of PBR House Wine & Aperol Spritz $4 / Glasses of Prosecco (6 oz.) $6
The Common, 9910 109 Street, Saturday, Glasses of Prosecco (6 oz.) $6
The Common, 9910 109 Street, Everyday, Pabst cans $4.50

Craft Beer Market, 10013 101A Avenue, Weekdays, Alberta Draft House Wine & Highballs $4 / Beer Fries Fish Taco & Brisket Slider $3 each (Monday to Friday 3pm to 6pm; Sunday to Thursday 9pm to close) *Food specials are available after 3pm.
Craft Beer Market, 10013 101A Avenue, Monday, Six Pack Sampler $9 / Appetizers $9 *Food specials are available after 3pm.
Craft Beer Market, 10013 101A Avenue, Tuesday, European Beers $2 off / Baja Fish Tacos $3 each *Food specials are available after 3pm.
Craft Beer Market, 10013 101A Avenue, Wednesday, All Alberta Beers $5 / 1 LB of Wings $8 *Food specials are available after 3pm.
Craft Beer Market, 10013 101A Avenue, Thursday, All Wine on Tap $2 off *Food specials are available after 3pm.
Craft Beer Market, 10013 101A Avenue, Sunday, All Day Happy Hour – Alberta Draft House Wine & Highballs $4 *Food specials are available after 3pm.

Crash Lobby, 10266 103 Street, Everyday, Pints (12 oz) $4 / Cocktails (2 oz.) $6.50 (Daily 4pm to 6pm)
Crash Lobby, 10266 103 Street, Tuesday, Moscow Mules – 10 Ways $4 / Crash Burger $5 off
Crash Lobby, 10266 103 Street, Friday, Cocktails (2 oz.) $6.50 (10pm to close)

Creations Dining Room & Lounge, 4235 Gateway Boulevard, Everyday, Domestic Bottled Beer $5 / Domestic Draught Beer $6 / Highballs (1 oz.) $5 / Caesar (1 oz.) $6 / House Red or White Wine $6 / Lentil Hummus $7 / Crispy Risotto Balls $8 / Mac & Cheese $8 / Jerk Pork Dry Ribs $9 / Grilled Chicken Satay $9 (Drinks & Appetizers Daily 4pm to 7pm; Appetizers Daily 9 pm to close)

Crown & Anchor Pub, 15277 Castle Downs Road, Everyday, Domestic Pints (20 oz.) & Bottles $5.50 (Daily 11am to 7pm)
Crown & Anchor Pub, 15277 Castle Downs Road, Everyday, Wings 45¢ (5pm to 11pm)

DaDeO, 10548A Whyte Avenue, Weekdays, All Po’Boys $12 / Half Po’Boy with Gumbo or Soup $12 / Half Po’Boy with Au Felix or Caesar $12 (11:30am to 2pm)
DaDeO, 10548A Whyte Avenue, Monday + Tuesday, All Po’Boys $12

Delux Burger Bar, 9682 142 Street (Crestwood) or 14111 23 Avenue (Magrath) or 150 Bellerose Drive (St. Albert), Monday, Kids 12 & under eat free all day from the Junior menu (1 child for every 1 adult)
Delux Burger Bar, 9682 142 Street (Crestwood) or 14111 23 Avenue (Magrath) or 150 Bellerose Drive (St. Albert), Tuesday, Baja Fish & Cajun Chicken Tacos $3 each
Delux Burger Bar, 9682 142 Street (Crestwood) or 14111 23 Avenue (Magrath) or 150 Bellerose Drive (St. Albert), Wednesday, All Premium Beer on Tap $5 / Bite Sized Crispy Buffalo Chicken Kobe Beef Burgers & Nathan’s Famous Hot Dogs $3 each
Delux Burger Bar, 9682 142 Street (Crestwood) or 14111 23 Avenue (Magrath) or 150 Bellerose Drive (St. Albert), Thursday, Half Price on All Bottles and Glasses of Wine

Denizen Hall, 10311 103 Avenue, Everyday, All Draught $5.25 / Half Price on All Appetizers (Daily 3pm to 7pm)
Denizen Hall, 10311 103 Avenue, Wednesday, Half Price Wine / PBR & Yellowhead Pints (14 oz.) $4 / Wings 40¢ / Free Arcade Games
Denizen Hall, 10311 103 Avenue, Thursday, PBR & Lucky Cans $4 / Jameson’s $4
Denizen Hall, 10311 103 Avenue, Friday + Saturday, Doubles $10.50

Devaney’s Irish Pub, 11113 87 Avenue, Weekdays, Drink Specials (Monday to Friday 3pm to 6pm)
Devaney’s Irish Pub, 11113 87 Avenue, Monday, Devaney’s Lager & Ale Pints $5.25
Devaney’s Irish Pub, 11113 87 Avenue, Tuesday, Guiness & Carlsberg Pints $6
Devaney’s Irish Pub, 11113 87 Avenue, Wednesday, Big Rock Pints $6 / Half Price Wings
Devaney’s Irish Pub, 11113 87 Avenue, Thursday, Half Price Wine on Tap & Bottles of Wine / Bartender’s Choice of Shooter $5 / Stackers $1.50 (Library Only)
Devaney’s Irish Pub, 11113 87 Avenue, Friday, Yellowhead Pints $5.25 / Bartender’s Choice of Shooter $5
Devaney’s Irish Pub, 11113 87 Avenue, Saturday, Shock Top Pints $6 / Caesar $5
Devaney’s Irish Pub, 11113 87 Avenue, Sunday, Yellowhead Pints $5

Die Pie, 11215 Jasper Avenue, Thursday, Buy a Pizza and Get a Bomber for $7 off
Die Pie, 11215 Jasper Avenue, Everyday, Free Bowl of Soup with Purchase of a Pizza (11am to 4pm)

Dirtbag Cafe, 10505 107 Street, Thursday, Half Price on Regular Size Bottles and Cans of Beer

District Cafe, 10011 109 Street, Monday, Glasses of Wine $7 (4pm to close) *Specials available from 4pm to 7pm unless otherwise specified.
District Cafe, 10011 109 Street, Tuesday, Feature Beer $5 *Specials available from 4pm to 7pm unless otherwise specified.
District Cafe, 10011 109 Street, Wednesday, Half Price Bottles of Wine *Specials available from 4pm to 7pm unless otherwise specified.
District Cafe, 10011 109 Street, Thursday, Menu Cocktails $8 *Specials available from 4pm to 7pm unless otherwise specified.
District Cafe, 10011 109 Street, Friday, Draught $5 *Specials available from 4pm to 7pm unless otherwise specified.
District Cafe, 10011 109 Street, Saturday, Draught Pitcher (1.1L) $11 *Specials available from 4pm to 7pm unless otherwise specified.
District Cafe, 10011 109 Street, Sunday, Bloody Mary $6 (All Day) *Specials available from 4pm to 7pm unless otherwise specified.

Duggan’s Boundary Irish Pub, 9013 88 Avenue, Monday, 2 Piece Fish & Chips $11
Duggan’s Boundary Irish Pub, 9013 88 Avenue, Wednesday, 6 oz. Glass of Saint & Sinner Wine $6 / 9 oz. Glass of Saint & Sinner Wine $9 / Half Price Bottles of Saint & Sinner Wine
Duggan’s Boundary Irish Pub, 9013 88 Avenue, Thursday, Build Your Own 2 Topping Burger  $11
Duggan’s Boundary Irish Pub, 9013 88 Avenue, Saturday, Green Onion Cakes $5

Earls, 170 Street or Campus or Clareview or Crossroads or Tin Palace or South Common or West Edmonton Mall, Everyday, Rhino Draught (12 oz.) $3 / Well Highballs (1 oz.) $3 / Rascal Red + White Wines (6 oz.) $5 / Rhino Draught (18 oz.) $5 / Corona $5 / Aperol Spritz (5 oz.) $7 / Moscow Mule (1 oz.) $7 / Mojito (1 oz.) $7 / Old Fashioned (2 oz.) $9 / Stella Artois (50cl) $9 / What Cha Ma Call It Red + White Wines (6 oz.) $9 / La Vielle Ferme Rosé (6 oz) $9 / Big Spoon Cocktail Pitchers (Serves 4 1 oz. each) $23 / 8″ Margherita Pizza $3 + Salami or Mushrooms $1 / Fries or Garlic Fries $3 / Yam Fries $5 / Leroy’s Crispy Ribs $7 / Avocado Super Toast $7 / Two Fish or Chicken Tacos $7 / Hawaiian Coconut Prawns $9 / Warm Spinach & Three Cheese Dip $9 / Ahi Tuna Poke $9 / Bigger Better Burger & Fries $12 / Steak & Sushi $23 / Steak & Coconut Prawns $23 (Lounge + Patio Only; Daily 3pm to 6pm & 9pm to close) *Deals may vary slightly depending on location.
Earls, 170 Street or Campus or Clareview or Crossroads or Tin Palace or South Common or West Edmonton Mall, Monday, Margarita (1 oz.) $4 / Double Margarita (2 oz.) $6 / Margarita on Fire (1.5 oz.) $5 / Bottle of Corona $5 *Deals may vary slightly depending on location.
Earls, 170 Street or Campus or Clareview or Crossroads or Tin Palace or South Common or West Edmonton Mall, Tuesday, Half Price on All Bottles of Sparkling Red + White Wine *Deals may vary slightly depending on location.
Earls, 170 Street or Campus or Clareview or Crossroads or Tin Palace or South Common or West Edmonton Mall, Wednesday, Rhino Draught (12 oz.) $3 / Hot Wings (after 3pm wings only) $7 *Deals may vary slightly depending on location.
Earls, 170 Street or Campus or Clareview or Crossroads or Tin Palace or South Common or West Edmonton Mall, Thursday, All Craft Beer Draught (12 oz.) $4 / Frozen Pink Lemonade (1 oz.) $5 *Deals may vary slightly depending on location.
Earls, 170 Street or Campus or Clareview or Crossroads or Tin Palace or South Common or West Edmonton Mall, Friday, Villa Marchesi Prosecco $2 off / Stella Artois (50cl) $1 off / Signature Cocktails $2 off *Deals may vary slightly depending on location.
Earls, 170 Street or Campus or Clareview or Crossroads or Tin Palace or South Common or West Edmonton Mall, Saturday, Half Price on All Bottles of Champagne & Prosecco + Earls Signature Caesar (1 oz.) $5 + Mimosas $6 + Aperol Orange or Grapefruit Spritz $6 (Brunch Hours Only) / Villa Marchesi Prosecco $2 off / Stella Artois (50cl) $1 off / Signature Cocktails $2 off *Deals may vary slightly depending on location.
Earls, 170 Street or Campus or Clareview or Crossroads or Tin Palace or South Common or West Edmonton Mall, Sunday, Half Price on All Bottles of Champagne & Prosecco + Mimosas $6 + Aperol Orange or Grapefruit Spritz $6 (Brunch Hours Only) / Earls Signature Caesar (1 oz.) $5 /Rhino Draught (48 oz.) $12 / Cocktail Pitchers (Serves 2 1 oz. each) $14 / Cocktail Pitchers (Serves 4 1 oz. each) $20 *Deals may vary slightly depending on location.

El Cortez Mexican Kitchen + Tequila Bar, 8230 Gateway Boulevard, Everyday, Modelo Especial (355 ml) or Margarita (1 oz.) $5 / El Cortez Guacamole or Mexicali Poutine $8 (Daily until 6pm)
El Cortez Mexican Kitchen + Tequila Bar, 8230 Gateway Boulevard, Monday, Original Margaritas (1 oz.) $4 / Guacamole & Chips $6
El Cortez Mexican Kitchen + Tequila Bar, 8230 Gateway Boulevard, Tuesday, Coronas $5 / Half Price Tacos
El Cortez Mexican Kitchen + Tequila Bar, 8230 Gateway Boulevard, Wednesday, Wine $1 per oz.
El Cortez Mexican Kitchen + Tequila Bar, 8230 Gateway Boulevard, Thursday, Half Price Tequila & Mezcal
El Cortez Mexican Kitchen + Tequila Bar, 8230 Gateway Boulevard, Sunday, Pitcher of Sangria $20

Famoso, 11750 Jasper Avenue (Downtown) or 1437 99 Street (South Common) or 14123 23 Avenue (Magrath) or 13655 St. Albert Trail (Christy’s Corner) or 8882 170 Street (WEM) or 10421 Whyte Avenue or 15745 97 Street (Namao Centre), Weekdays, Cocktails + Hi-Balls (1 oz.) $4.95 / Select Red + White Wine $4.95 / Craft + Domestic Beers (16 oz.) $4.95 / Craft + Domestic Beer (10 oz.) $3 / Half Price Appetizers (Monday to Thursday 2pm to 5pm & 8:30pm to close; Friday 2pm to 5pm)
Famoso, 11750 Jasper Avenue (Downtown) or 1437 99 Street (South Common) or 14123 23 Avenue (Magrath) or 13655 St. Albert Trail (Christy’s Corner) or 8882 170 Street (WEM) or 10421 Whyte Avenue or 15745 97 Street (Namao Centre), Monday, Peroni (330ml) $4.95 / Mela Margarita  (1 oz.) $4.95 / Double Mela Margarita  (2 oz.) $7.95 / Margherita Pizza $8
Famoso, 11750 Jasper Avenue (Downtown) or 1437 99 Street (South Common) or 14123 23 Avenue (Magrath) or 13655 St. Albert Trail (Christy’s Corner) or 8882 170 Street (WEM) or 10421 Whyte Avenue or 15745 97 Street (Namao Centre), Tuesday, IPA Sleeves (16 oz.) $4.95 / Sangria (1 oz.) $4.95 / Any Pasta Entree $11
Famoso, 11750 Jasper Avenue (Downtown) or 1437 99 Street (South Common) or 14123 23 Avenue (Magrath) or 13655 St. Albert Trail (Christy’s Corner) or 8882 170 Street (WEM) or 10421 Whyte Avenue or 15745 97 Street (Namao Centre), Wednesday, Local Seasonal Sleeves (16 oz.) $4.95 / Half Price on All Bottles of Wine / Glass of Wine (9 oz.) $2 off / Prosciutto Mozza Balls (min. 3 per order) $2 each
Famoso, 11750 Jasper Avenue (Downtown) or 1437 99 Street (South Common) or 14123 23 Avenue (Magrath) or 13655 St. Albert Trail (Christy’s Corner) or 8882 170 Street (WEM) or 10421 Whyte Avenue or 15745 97 Street (Namao Centre), Thursday, Craft Sleeves (16 oz.) $4.95 / Mojitos (1 oz.) $4.95 / Double Mojitos (2 oz.) $7.95 / Meatballs (min. 3 per order) $1 each
Famoso, 11750 Jasper Avenue (Downtown) or 1437 99 Street (South Common) or 14123 23 Avenue (Magrath) or 13655 St. Albert Trail (Christy’s Corner) or 8882 170 Street (WEM) or 10421 Whyte Avenue or 15745 97 Street (Namao Centre), Friday, Benchmark Sleeves (16 oz) $4.95 / Boozy Lemonade (1 oz.) $4.95 / Double Boozy Lemonade (2 oz.) $7.95
Famoso, 11750 Jasper Avenue (Downtown) or 1437 99 Street (South Common) or 14123 23 Avenue (Magrath) or 13655 St. Albert Trail (Christy’s Corner) or 8882 170 Street (WEM) or 10421 Whyte Avenue or 15745 97 Street (Namao Centre), Saturday, Benchmark Sleeves (16 oz.) $4.95 / Prosecco Cocktails (5 oz.) $4.95 / Caesars (1 oz.) $4.95 / Double Caesars (2 oz.) $7.95
Famoso, 11750 Jasper Avenue (Downtown) or 1437 99 Street (South Common) or 14123 23 Avenue (Magrath) or 13655 St. Albert Trail (Christy’s Corner) or 8882 170 Street (WEM) or 10421 Whyte Avenue or 15745 97 Street (Namao Centre), Sunday, Grapefruit Radler (12 oz.) $4.95 / Prosecco Cocktails (5 oz.) $4.95 / Caesars (1 oz.) $4.95 / Double Caesars (2 oz.) $7.95 / Mediterranean Flatbread $8

Fargos, 5804 Terrace Road, Weekdays, Domestic Bottled Beer $5 / Highballs $4.50 / Flatbread Dry Ribs or Wings $6 (Monday to Saturday 3pm to 6pm & All Day Sunday)
Fargos, 5804 Terrace Road, Saturday, Domestic Bottled Beer $5 / Highballs $4.50 / Flatbread Dry Ribs or Wings $6 (Monday to Saturday 3pm to 6pm & All Day Sunday)
Fargos, 5804 Terrace Road, Monday, Select Glasses of Wine $5 / Build Your Own Pasta $10.95
Fargos, 5804 Terrace Road, Tuesday, 2-for-1 Steaks with Purchase of Molson Pint
Fargos, 5804 Terrace Road, Wednesday, Wings 55¢
Fargos, 5804 Terrace Road, Thursday, Tacos $3
Fargos, 5804 Terrace Road, Friday, Select Pints of Draft $4 / Fish & Chips $8

Fionn MacCool’s, 4485 Gateway Boulevard (South) or 10200 102 Avenue (City Centre) or 10813 170 Street (Mayfield) or 13580 137 Avenue (North), Everyday, Draught of the Day (14 oz.) $4.95
Fionn MacCool’s, 4485 Gateway Boulevard (South) or 10200 102 Avenue (City Centre) or 10813 170 Street (Mayfield) or 13580 137 Avenue (North), Monday, Shepherd’s Pie $10.99
Fionn MacCool’s, 4485 Gateway Boulevard (South) or 10200 102 Avenue (City Centre) or 10813 170 Street (Mayfield) or 13580 137 Avenue (North), Tuesday, Fish Chicken or Cauliflower Tacos $3.99 each
Fionn MacCool’s, 4485 Gateway Boulevard (South) or 10200 102 Avenue (City Centre) or 10813 170 Street (Mayfield) or 13580 137 Avenue (North), Wednesday, 1 Piece Fish & Chips $10.99
Fionn MacCool’s, 4485 Gateway Boulevard (South) or 10200 102 Avenue (City Centre) or 10813 170 Street (Mayfield) or 13580 137 Avenue (North), Thursday, Crowd Pleaser Platter $22.99

Gabbana, 11223 Jasper Avenue, Wednesday + Thursday, All Bottles of Wine $10 off

The Glass Monkey, 5842 111 Street, Monday, Half Price on All Bottles of Wine Under $40 / All Other Bottles of Wine $20 off
The Glass Monkey, 5842 111 Street, Wednesday, Half Price Wings
The Glass Monkey, 5842 111 Street, Thursday, All Draught Beer (20 oz.) $6 / All Bottled Beer $2 off / Half Price Pizza (drinks available from 3:30pm to close; food available from 3:30pm to 5:30pm)

Grain of Rice, 1312 Webber Greens Drive, Tuesday, Beef and Rice Noodles with Purchase of a Drink $10 (6:30pm to 9pm)
Grain of Rice, 1312 Webber Greens Drive, Wednesday, Pho – egg is extra – with Purchase of a Drink $10 (6:30pm to 9pm)

Grandin Fish ‘n’ Chips, 9902 109 Street, Tuesday, Free kids (12 and under) meal with purchase of each adult meal

Hart’s Table & Bar, 14229 23 Avenue, Weekdays, Hart’s House Draught Wine & Premium Well Pours $5 (Monday to Friday 3:30pm to 6:30pm)
Hart’s Table & Bar, 14229 23 Avenue, Monday, Bring Your Own Wine (No Corkage) / ‘Bar Room’ Burger & Beer Bottle $15
Hart’s Table & Bar, 14229 23 Avenue, Tuesday, Boozy Smoothies (1 oz.) $7 / Hart’s Signature Salads $10
Hart’s Table & Bar, 14229 23 Avenue, Wednesday, Half Price on Full Wine List / Featured Meat & Cheese Boards $20
Hart’s Table & Bar, 14229 23 Avenue, Thursday, Hart’s Signature Cocktails (2 oz.) $8 / All Starters (after 8pm) $8
Hart’s Table & Bar, 14229 23 Avenue, Friday, 30 Scotch 30% off
Hart’s Table & Bar, 14229 23 Avenue, Sunday, Hart’s Lager & Caesars $5 / Young at Harts Eat Free (Junior Menu 4pm to bedtime)

The Hat, 10251 Jasper Avenue, Monday, Original 16 Pale Ale $6 / Yellowhead Lager & Wings $15 / Baby Back Ribs $12 *Unless specified beer Specials are available up to 7pm nightly. Wine scotch shots and food specials are available all night.
The Hat, 10251 Jasper Avenue, Tuesday, English Bay Pale Ale $6 / Home Made Crab Cakes $12.50 *Unless specified beer Specials are available up to 7pm nightly. Wine scotch shots and food specials are available all night.
The Hat, 10251 Jasper Avenue, Wednesday, Original 16 Copper Ale $6 / Selected Scotch Whiskey Bourbon & Rum (1 oz.) $8 / Spinach Dip $12.50 *Unless specified beer Specials are available up to 7pm nightly. Wine scotch shots and food specials are available all night.
The Hat, 10251 Jasper Avenue, Thursday, Wines by the Glass $6 / All Well Shots $5 / Yum Yum Italian Meatballs $13.50 *Unless specified beer Specials are available up to 7pm nightly. Wine scotch shots and food specials are available all night.
The Hat, 10251 Jasper Avenue, Friday, Okanagan 1516 $6 / All Well Shots $5 / Perogy Nachos $16 *Unless specified beer Specials are available up to 7pm nightly. Wine scotch shots and food specials are available all night.
The Hat, 10251 Jasper Avenue, Saturday, Alley Kat Aprikat $6 / Wines by the Bottle $10 off / All Well Shots $5 / Mussels $14.50 *Unless specified beer Specials are available up to 7pm nightly. Wine scotch shots and food specials are available all night.
The Hat, 10251 Jasper Avenue, Sunday, Select Beers $6 / Wines by the Glass $6 / All Well Shots $5 / Yellowhead Lager & Wings $15 / Crispy Chicken Morsels $12 *Unless specified beer Specials are available up to 7pm nightly. Wine scotch shots and food specials are available all night.
The Hat, 10251 Jasper Avenue, Everyday, Yellowhead $6 (3pm to close) *Unless specified beer Specials are available up to 7pm nightly. Wine scotch shots and food specials are available all night.

Have Mercy Southern Table & Bar, 8232 Gateway Boulevard, Everyday, PBR Cans $4 / Barcuterie 25% off (Daily 3pm to 6pm)
Have Mercy Southern Table & Bar, 8232 Gateway Boulevard, Monday, PBR Cans $4 / Barcuterie 25% off
Have Mercy Southern Table & Bar, 8232 Gateway Boulevard, Tuesday, Glass of Wine (6 oz.) $6 / Steak with Beans on Toast $15
Have Mercy Southern Table & Bar, 8232 Gateway Boulevard, Wednesday, Half Price American Whiskey / Full Rack of Ribs $5 off
Have Mercy Southern Table & Bar, 8232 Gateway Boulevard, Thursday, Old Milwaukee Cans $4 / Chicken Thighs $3
Have Mercy Southern Table & Bar, 8232 Gateway Boulevard, Friday, Bud & Bud Light Cans $5.50
Have Mercy Southern Table & Bar, 8232 Gateway Boulevard, Saturday, Bud & Bud Light Cans $5.50
Have Mercy Southern Table & Bar, 8232 Gateway Boulevard, Sunday, Sweet Tea & Lemonade Pitchers $20 / Barcuterie 25% off (3pm to 6pm)

Hudsons Canada’s Pub, 10307 82 Avenue (Whyte) or (Downtown – Reopening 2016) or 8882 170 street (WEM) or 2104 99 Street (South Common), Weekdays, Henry Hudson’s Brewing Co. Pints (16.5 oz.) $4 / House Wine (5 oz.) $4 / Hi-Balls (1 oz.) $4 / Half Price Wings (Monday to Friday 3pm to 6pm) *Unless otherwise specified specials are available from 6pm to close.
Hudsons Canada’s Pub, 10307 82 Avenue (Whyte) or (Downtown – Reopening 2016) or 8882 170 street (WEM) or 2104 99 Street (South Common), Monday, Pints of Big Rock (16.5 oz.) $5 / Half Price Orders of Boneless Wings *Unless otherwise specified specials are available from 6pm to close.
Hudsons Canada’s Pub, 10307 82 Avenue (Whyte) or (Downtown – Reopening 2016) or 8882 170 street (WEM) or 2104 99 Street (South Common), Tuesday, Pints of Alexander Keith’s (16.5 oz.) $5 / Bale House Fish & Chips $9.75 *Unless otherwise specified specials are available from 6pm to close.
Hudsons Canada’s Pub, 10307 82 Avenue (Whyte) or (Downtown – Reopening 2016) or 8882 170 street (WEM) or 2104 99 Street (South Common), Wednesday, Pints of Henry Hudsons Brewing Co. (16.5 oz.) $5 / Traditional Wings 39¢ *Unless otherwise specified specials are available from 6pm to close.
Hudsons Canada’s Pub, 10307 82 Avenue (Whyte) or (Downtown – Reopening 2016) or 8882 170 street (WEM) or 2104 99 Street (South Common), Thursday, Pints of Henry Hudsons Brewing Co. (16.5 oz.) $5 / Glasses of House Wine (5 oz.) $4 *Unless otherwise specified specials are available from 6pm to close.
Hudsons Canada’s Pub, 10307 82 Avenue (Whyte) or (Downtown – Reopening 2016) or 8882 170 street (WEM) or 2104 99 Street (South Common), Friday + Saturday, Hi-Balls (1 oz.) $5 / Domestic Bottles $5 / Jack Daniels Jack Honey & Jack Fire Shots (1 oz.) $5 (9pm to close) *Unless otherwise specified specials are available from 6pm to close.
Hudsons Canada’s Pub, 10307 82 Avenue (Whyte) or (Downtown – Reopening 2016) or 8882 170 street (WEM) or 2104 99 Street (South Common), Sunday, Caesars (1 oz.) $5 / Pints of Bud or Bud Light (16.5 oz.) $5 / Rookie Nachos $9.50 (All Day) *Unless otherwise specified specials are available from 6pm to close.
Hudsons Canada’s Pub, 10307 82 Avenue (Whyte) or (Downtown – Reopening 2016) or 8882 170 street (WEM) or 2104 99 Street (South Common), Everyday, Cowpoke Steak Sandwich $14.50 (11am to 2pm) *Unless otherwise specified specials are available from 6pm to close.

The HXGN, 10123 Whyte Avenue, Everyday, All Beer $1 off / Glasses of Wine (5 oz.) $5 (Daily until 6pm; available through the summer)

Ikki Izakaya, 11931 Jasper Avenue, Tuesday, Sake (3 oz.) $5 (Tuesday to Sunday 5pm to 7pm) *Unless otherwise specified specials are available all night.
Ikki Izakaya, 11931 Jasper Avenue, Wednesday, Sake (3 oz.) $5 (Tuesday to Sunday 5pm to 7pm) *Unless otherwise specified specials are available all night.
Ikki Izakaya, 11931 Jasper Avenue, Thursday, Sake (3 oz.) $5 (Tuesday to Sunday 5pm to 7pm) *Unless otherwise specified specials are available all night.
Ikki Izakaya, 11931 Jasper Avenue, Friday, Sake (3 oz.) $5 (Tuesday to Sunday 5pm to 7pm) *Unless otherwise specified specials are available all night.
Ikki Izakaya, 11931 Jasper Avenue, Saturday, Sake (3 oz.) $5 (Tuesday to Sunday 5pm to 7pm) *Unless otherwise specified specials are available all night.
Ikki Izakaya, 11931 Jasper Avenue, Tuesday, Tuna Sashima $1 per piece *Unless otherwise specified specials are available all night.
Ikki Izakaya, 11931 Jasper Avenue, Wednesday, Takoyaki 50¢ per piece *Unless otherwise specified specials are available all night.
Ikki Izakaya, 11931 Jasper Avenue, Thursday, Yakitori $1 per skewer *Unless otherwise specified specials are available all night.

